,Actual_User_Experience,Predicted_User_Experience,Correct,Probability_Negative,Probability_Neutral,Probability_Positive
6970,Positive,Positive,True,0.27621483375959077,0.3375959079283887,0.38618925831202044
9301,Positive,Positive,True,0.27621483375959077,0.3375959079283887,0.38618925831202044
6761,Negative,Positive,False,0.27621483375959077,0.3375959079283887,0.38618925831202044
2072,Neutral,Neutral,True,0.2530612244897959,0.40816326530612246,0.33877551020408164
4472,Positive,Positive,True,0.31274638633377133,0.3219448094612352,0.36530880420499345
9070,Negative,Positive,False,0.27893738140417457,0.3225806451612903,0.3984819734345351
9873,Positive,Positive,True,0.3298279158699809,0.29063097514340347,0.3795411089866157
2874,Neutral,Neutral,True,0.33070866141732286,0.38320209973753283,0.28608923884514437
3885,Positive,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
9613,Negative,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
9789,Neutral,Negative,False,0.6060606060606061,0.24242424242424243,0.15151515151515152
6027,Neutral,Positive,False,0.27621483375959077,0.3375959079283887,0.38618925831202044
2007,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
8857,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
3554,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
1917,Negative,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
4214,Neutral,Negative,False,0.7391304347826086,0.08695652173913043,0.17391304347826086
3308,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
5124,Neutral,Neutral,True,0.2530612244897959,0.40816326530612246,0.33877551020408164
9757,Negative,Positive,False,0.27893738140417457,0.3225806451612903,0.3984819734345351
2558,Neutral,Positive,False,0.27621483375959077,0.3375959079283887,0.38618925831202044
9514,Positive,Positive,True,0.27621483375959077,0.3375959079283887,0.38618925831202044
4855,Negative,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
6858,Negative,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
5793,Negative,Positive,False,0.27621483375959077,0.3375959079283887,0.38618925831202044
677,Positive,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
1235,Positive,Positive,True,0.3298279158699809,0.29063097514340347,0.3795411089866157
5857,Negative,Positive,False,0.3298279158699809,0.29063097514340347,0.3795411089866157
9647,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
3447,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
769,Positive,Positive,True,0.3409090909090909,0.20833333333333334,0.45075757575757575
7072,Negative,Positive,False,0.3298279158699809,0.29063097514340347,0.3795411089866157
7800,Neutral,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
8570,Negative,Neutral,False,0.33070866141732286,0.38320209973753283,0.28608923884514437
634,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
6283,Negative,Positive,False,0.27621483375959077,0.3375959079283887,0.38618925831202044
63,Neutral,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
7969,Negative,Positive,False,0.3298279158699809,0.29063097514340347,0.3795411089866157
2998,Neutral,Positive,False,0.3298279158699809,0.29063097514340347,0.3795411089866157
299,Positive,Positive,True,0.27893738140417457,0.3225806451612903,0.3984819734345351
6452,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
6289,Positive,Positive,True,0.31274638633377133,0.3219448094612352,0.36530880420499345
2992,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
5542,Neutral,Positive,False,0.3298279158699809,0.29063097514340347,0.3795411089866157
6163,Neutral,Positive,False,0.27893738140417457,0.3225806451612903,0.3984819734345351
7814,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
6782,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
4232,Negative,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
6026,Positive,Neutral,False,0.29545454545454547,0.44545454545454544,0.2590909090909091
5266,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
7472,Neutral,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
8432,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
317,Negative,Positive,False,0.3409090909090909,0.20833333333333334,0.45075757575757575
9615,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
3154,Negative,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
5566,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
4498,Positive,Positive,True,0.31274638633377133,0.3219448094612352,0.36530880420499345
2887,Positive,Negative,False,0.7391304347826086,0.08695652173913043,0.17391304347826086
8144,Positive,Positive,True,0.3298279158699809,0.29063097514340347,0.3795411089866157
8397,Neutral,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
8213,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
1093,Positive,Positive,True,0.3298279158699809,0.29063097514340347,0.3795411089866157
6792,Negative,Positive,False,0.3409090909090909,0.20833333333333334,0.45075757575757575
